doi,issued,fname1,lname1,orcid1,affiliation1,org1,city1,region1,country1,fname2,lname2,orcid2,affiliation2,org2,city2,region2,country2,unique_place_id,lat2,lng2
10.7554/elife.57032,2020-03-27,Julia,Riley,0000-0001-7691-6910,Department of Biology,Mount Allison University,Sackville,New Brunswick,CA,Julia L,Riley,/0000-0001-7691-6910,,,,,,  ,,
10.7554/elife.57032,2020-03-27,Julia,Riley,0000-0001-7691-6910,Department of Biology,Mount Allison University,Sackville,New Brunswick,CA,Shyam M,Saladi,/0000-0001-9701-3059,"Biochemistry and Molecular Biophysics Option, California Institute of Technology, Pasadena, United States",,,,,  ,,
10.7554/elife.57032,2020-03-27,Julia,Riley,0000-0001-7691-6910,Department of Biology,Mount Allison University,Sackville,New Brunswick,CA,Sarvenaz,Sarabipour,/0000-0001-5097-5509,"Institute for Computational Medicine and the Department of Biomedical Engineering, Johns Hopkins University, Baltimore, United States",,,,,  ,,
10.7554/elife.57032,2020-03-27,Julia,Riley,0000-0001-7691-6910,Department of Biology,Mount Allison University,Sackville,New Brunswick,CA,Andy,Tay,/0000-0003-3652-9515,"Department of Biomedical Engineering, National University of Singapore, Singapore, Singapore",,,,,  ,,
10.1093/biolinnean/blz176,2019-12-17,Julia,Riley,0000-0001-7691-6910,Department of Biology,Mount Allison University,Sackville,New Brunswick,CA,Christian A,Perez-Martinez,/0000-0001-5935-5824,"Department of Biological Sciences, Macquarie University, Sydney, NSW, Australia",,,,,  ,,
10.1093/biolinnean/blz176,2019-12-17,Julia,Riley,0000-0001-7691-6910,Department of Biology,Mount Allison University,Sackville,New Brunswick,CA,Julia L,Riley,/0000-0001-7691-6910,"Ecology and Evolution Research Centre, School of Biological, Earth and Environmental Sciences, University of New South Wales, Sydney, NSW, Australia",,,,,  ,,
10.1093/biolinnean/blz176,2019-12-17,Julia,Riley,0000-0001-7691-6910,Department of Biology,Mount Allison University,Sackville,New Brunswick,CA,Martin J,Whiting,/0000-0002-4662-0227,"Department of Biological Sciences, Macquarie University, Sydney, NSW, Australia",,,,,  ,,
10.1111/csp2.139,2019-12-09,Julia,Riley,0000-0001-7691-6910,Department of Biology,Mount Allison University,Sackville,New Brunswick,CA,Kate D. L.,Umbers,/0000-0002-9375-4527,,,,,,  ,,
10.1111/csp2.139,2019-12-09,Julia,Riley,0000-0001-7691-6910,Department of Biology,Mount Allison University,Sackville,New Brunswick,CA,Julia L.,Riley,,Department of Botany &amp; Zoology Stellenbosch University  Stellenbosch South Africa,,,,,  ,,
10.1111/csp2.139,2019-12-09,Julia,Riley,0000-0001-7691-6910,Department of Biology,Mount Allison University,Sackville,New Brunswick,CA,Michael B. J.,Kelly,,,,,,,  ,,
10.1111/csp2.139,2019-12-09,Julia,Riley,0000-0001-7691-6910,Department of Biology,Mount Allison University,Sackville,New Brunswick,CA,Griffin,Taylor‐Dalton,,School of Science and Health Western Sydney University  Richmond New South Wales Australia,,,,,  ,,
10.1111/csp2.139,2019-12-09,Julia,Riley,0000-0001-7691-6910,Department of Biology,Mount Allison University,Sackville,New Brunswick,CA,Justin P.,Lawrence,,Department of Biology University of Mississippi  Oxford Mississippi,,,,,  ,,
10.1111/csp2.139,2019-12-09,Julia,Riley,0000-0001-7691-6910,Department of Biology,Mount Allison University,Sackville,New Brunswick,CA,Phillip G.,Byrne,,School of Biology University of Wollongong  Wollongong New South Wales Australia,,,,,  ,,
10.1017/s096012952200038x,2022-11-01,Geoffrey,Cruttwell,0000-0001-8742-6263,Mathematics and Computer Science,Mount Allison University,Sackville,NB,CA,Geoff,Cruttwell,/0000-0001-8742-6263,,,,,,  ,,
10.1017/s096012952200038x,2022-11-01,Geoffrey,Cruttwell,0000-0001-8742-6263,Mathematics and Computer Science,Mount Allison University,Sackville,NB,CA,Jonathan,Gallagher,,,,,,,  ,,
10.1017/s096012952200038x,2022-11-01,Geoffrey,Cruttwell,0000-0001-8742-6263,Mathematics and Computer Science,Mount Allison University,Sackville,NB,CA,Jean-Simon Pacaud,Lemay,,,,,,,  ,,
10.1017/s096012952200038x,2022-11-01,Geoffrey,Cruttwell,0000-0001-8742-6263,Mathematics and Computer Science,Mount Allison University,Sackville,NB,CA,Dorette,Pronk,,,,,,,  ,,
10.1007/978-3-030-99336-8_1,2022-01-01,Geoffrey,Cruttwell,0000-0001-8742-6263,Mathematics and Computer Science,Mount Allison University,Sackville,NB,CA,Geoffrey S. H.,Cruttwell,/0000-0001-8742-6263,,,,,,  ,,
10.1007/978-3-030-99336-8_1,2022-01-01,Geoffrey,Cruttwell,0000-0001-8742-6263,Mathematics and Computer Science,Mount Allison University,Sackville,NB,CA,Bruno,Gavranović,/0000-0002-6069-5727,,,,,,  ,,
10.1007/978-3-030-99336-8_1,2022-01-01,Geoffrey,Cruttwell,0000-0001-8742-6263,Mathematics and Computer Science,Mount Allison University,Sackville,NB,CA,Neil,Ghani,/0000-0002-3988-2560,,,,,,  ,,
10.1007/978-3-030-99336-8_1,2022-01-01,Geoffrey,Cruttwell,0000-0001-8742-6263,Mathematics and Computer Science,Mount Allison University,Sackville,NB,CA,Paul,Wilson,/0000-0003-3575-135X,,,,,,  ,,
10.1007/978-3-030-99336-8_1,2022-01-01,Geoffrey,Cruttwell,0000-0001-8742-6263,Mathematics and Computer Science,Mount Allison University,Sackville,NB,CA,Fabio,Zanasi,/0000-0001-6457-1345,,,,,,  ,,
10.1007/s10485-021-09629-x,2021-03-26,Geoffrey,Cruttwell,0000-0001-8742-6263,Mathematics and Computer Science,Mount Allison University,Sackville,NB,CA,J. R. B.,Cockett,,,,,,,  ,,
10.1007/s10485-021-09629-x,2021-03-26,Geoffrey,Cruttwell,0000-0001-8742-6263,Mathematics and Computer Science,Mount Allison University,Sackville,NB,CA,G. S. H.,Cruttwell,/0000-0001-8742-6263,,,,,,  ,,
10.1007/s10485-021-09629-x,2021-03-26,Geoffrey,Cruttwell,0000-0001-8742-6263,Mathematics and Computer Science,Mount Allison University,Sackville,NB,CA,J. -S. P.,Lemay,,,,,,,  ,,
10.1039/d3ea00135k,2024-01-01,Jenny Pui Shan,Wong,0000-0002-8729-8166,Chemistry & Biochemistry,Mount Allison University,Sackville,New Brunswick,CA,Bradley H.,Isenor,/0000-0003-0511-830X,,,,,,  ,,
10.1039/d3ea00135k,2024-01-01,Jenny Pui Shan,Wong,0000-0002-8729-8166,Chemistry & Biochemistry,Mount Allison University,Sackville,New Brunswick,CA,Jillian P.,Downey,/0009-0005-9462-6964,,,,,,  ,,
10.1039/d3ea00135k,2024-01-01,Jenny Pui Shan,Wong,0000-0002-8729-8166,Chemistry & Biochemistry,Mount Allison University,Sackville,New Brunswick,CA,Samuel A.,Whidden,/0009-0003-7430-2466,"Department of Chemistry & Biochemistry, Mount Allison University, Sackville, Canada",,,,,  ,,
10.1039/d3ea00135k,2024-01-01,Jenny Pui Shan,Wong,0000-0002-8729-8166,Chemistry & Biochemistry,Mount Allison University,Sackville,New Brunswick,CA,Megan M.,Fitzgerald,/0009-0001-1147-8136,,,,,,  ,,
10.1039/d3ea00135k,2024-01-01,Jenny Pui Shan,Wong,0000-0002-8729-8166,Chemistry & Biochemistry,Mount Allison University,Sackville,New Brunswick,CA,Jenny P. S.,Wong,/0000-0002-8729-8166,"Department of Chemistry & Biochemistry, Mount Allison University, Sackville, Canada",,,,,  ,,
10.1021/acs.est.0c00483,2020-05-11,Jenny Pui Shan,Wong,0000-0002-8729-8166,Chemistry & Biochemistry,Mount Allison University,Sackville,New Brunswick,CA,Jenny P. S.,Wong,/0000-0002-8729-8166,,,,,,  ,,
10.1021/acs.est.0c00483,2020-05-11,Jenny Pui Shan,Wong,0000-0002-8729-8166,Chemistry & Biochemistry,Mount Allison University,Sackville,New Brunswick,CA,Yuhan,Yang,,"School of Earth and Atmospheric Sciences, Georgia Institute of Technology, 311 Ferst Drive, Atlanta, Georgia 30332, United States",,,,,  ,,
10.1021/acs.est.0c00483,2020-05-11,Jenny Pui Shan,Wong,0000-0002-8729-8166,Chemistry & Biochemistry,Mount Allison University,Sackville,New Brunswick,CA,Ting,Fang,/0000-0002-4845-2749,"Department of Chemistry, University of California Irvine, Irvine, California 92697, United States",,,,,  ,,
10.1021/acs.est.0c00483,2020-05-11,Jenny Pui Shan,Wong,0000-0002-8729-8166,Chemistry & Biochemistry,Mount Allison University,Sackville,New Brunswick,CA,James A.,Mulholland,,"School of Civil and Environmental Engineering, Georgia Institute of Technology, Atlanta, Georgia 30331, United States",,,,,  ,,
10.1021/acs.est.0c00483,2020-05-11,Jenny Pui Shan,Wong,0000-0002-8729-8166,Chemistry & Biochemistry,Mount Allison University,Sackville,New Brunswick,CA,Armistead G.,Russell,,"School of Civil and Environmental Engineering, Georgia Institute of Technology, Atlanta, Georgia 30331, United States",,,,,  ,,
10.1021/acs.est.0c00483,2020-05-11,Jenny Pui Shan,Wong,0000-0002-8729-8166,Chemistry & Biochemistry,Mount Allison University,Sackville,New Brunswick,CA,Stefanie,Ebelt,,"Department of Environmental Health, Rollins School of Public Health, Emory University, Atlanta, Georgia 30322, United States",,,,,  ,,
10.1021/acs.est.0c00483,2020-05-11,Jenny Pui Shan,Wong,0000-0002-8729-8166,Chemistry & Biochemistry,Mount Allison University,Sackville,New Brunswick,CA,Athanasios,Nenes,/0000-0003-3873-9970,,,,,,  ,,
10.1021/acs.est.0c00483,2020-05-11,Jenny Pui Shan,Wong,0000-0002-8729-8166,Chemistry & Biochemistry,Mount Allison University,Sackville,New Brunswick,CA,Rodney J.,Weber,/0000-0003-0765-8035,"School of Earth and Atmospheric Sciences, Georgia Institute of Technology, 311 Ferst Drive, Atlanta, Georgia 30332, United States",,,,,  ,,
10.2196/57146,2024-06-14,San,Patten,0000-0003-0291-2719,Sociology,Mount Allison University,Sackville,New Brunswick,CA,Catherine,Baillie Abidi,/0009-0007-2663-6268,,,,,,  ,,
10.2196/57146,2024-06-14,San,Patten,0000-0003-0291-2719,Sociology,Mount Allison University,Sackville,New Brunswick,CA,Stephanie A,Houle,/0000-0002-8501-2822,,,,,,  ,,
10.2196/57146,2024-06-14,San,Patten,0000-0003-0291-2719,Sociology,Mount Allison University,Sackville,New Brunswick,CA,Ken,Hoffer,/0009-0007-6828-1776,,,,,,  ,,
10.2196/57146,2024-06-14,San,Patten,0000-0003-0291-2719,Sociology,Mount Allison University,Sackville,New Brunswick,CA,Kathryn,Reeves,/0009-0001-0370-4164,,,,,,  ,,
10.2196/57146,2024-06-14,San,Patten,0000-0003-0291-2719,Sociology,Mount Allison University,Sackville,New Brunswick,CA,Stéphanie,Bélanger,/0000-0002-1100-1143,,,,,,  ,,
10.2196/57146,2024-06-14,San,Patten,0000-0003-0291-2719,Sociology,Mount Allison University,Sackville,New Brunswick,CA,Anthony,Nazarov,/0000-0002-3288-7609,,,,,,  ,,
10.2196/57146,2024-06-14,San,Patten,0000-0003-0291-2719,Sociology,Mount Allison University,Sackville,New Brunswick,CA,Samantha,Wells,/0000-0002-8150-2226,,,,,,  ,,
10.2196/preprints.57146,2024-02-08,San,Patten,0000-0003-0291-2719,Sociology,Mount Allison University,Sackville,New Brunswick,CA,Catherine,Baillie Abidi,/0009-0007-2663-6268,,,,,,  ,,
10.2196/preprints.57146,2024-02-08,San,Patten,0000-0003-0291-2719,Sociology,Mount Allison University,Sackville,New Brunswick,CA,Stephanie A,Houle,/0000-0002-8501-2822,,,,,,  ,,
10.2196/preprints.57146,2024-02-08,San,Patten,0000-0003-0291-2719,Sociology,Mount Allison University,Sackville,New Brunswick,CA,Ken,Hoffer,/0009-0007-6828-1776,,,,,,  ,,
10.2196/preprints.57146,2024-02-08,San,Patten,0000-0003-0291-2719,Sociology,Mount Allison University,Sackville,New Brunswick,CA,Kathryn,Reeves,/0009-0001-0370-4164,,,,,,  ,,
10.2196/preprints.57146,2024-02-08,San,Patten,0000-0003-0291-2719,Sociology,Mount Allison University,Sackville,New Brunswick,CA,Stéphanie,Bélanger,/0000-0002-1100-1143,,,,,,  ,,
10.2196/preprints.57146,2024-02-08,San,Patten,0000-0003-0291-2719,Sociology,Mount Allison University,Sackville,New Brunswick,CA,Anthony,Nazarov,/0000-0002-3288-7609,,,,,,  ,,
10.2196/preprints.57146,2024-02-08,San,Patten,0000-0003-0291-2719,Sociology,Mount Allison University,Sackville,New Brunswick,CA,Samantha,Wells,/0000-0002-8150-2226,,,,,,  ,,
10.1016/j.peh.2022.100220,2022-06-01,San,Patten,0000-0003-0291-2719,Sociology,Mount Allison University,Sackville,New Brunswick,CA,Niki,Kiepek,/0000-0003-2053-5080,,,,,,  ,,
10.1016/j.peh.2022.100220,2022-06-01,San,Patten,0000-0003-0291-2719,Sociology,Mount Allison University,Sackville,New Brunswick,CA,Brenda,Beagan,/0000-0003-2533-2987,,,,,,  ,,
10.1016/j.peh.2022.100220,2022-06-01,San,Patten,0000-0003-0291-2719,Sociology,Mount Allison University,Sackville,New Brunswick,CA,Christine,Ausman,/0000-0003-3324-3423,,,,,,  ,,
10.1590/2526-8910.ctoarf24193156,2022-01-01,San,Patten,0000-0003-0291-2719,Sociology,Mount Allison University,Sackville,New Brunswick,CA,Niki,Kiepek,/0000-0003-2053-5080,"Dalhousie University Nova Scotia,  Canada",,,,,  ,,
10.1590/2526-8910.ctoarf24193156,2022-01-01,San,Patten,0000-0003-0291-2719,Sociology,Mount Allison University,Sackville,New Brunswick,CA,Brenda,Beagan,/0000-0003-2533-2987,"Dalhousie University Nova Scotia,  Canada",,,,,  ,,
10.1590/2526-8910.ctoarf24193156,2022-01-01,San,Patten,0000-0003-0291-2719,Sociology,Mount Allison University,Sackville,New Brunswick,CA,Christine,Ausman,/0000-0003-3324-3423,"Dalhousie University Nova Scotia,  Canada",,,,,  ,,
10.1590/2526-8910.ctoao23023037,2022-01-01,San,Patten,0000-0003-0291-2719,Sociology,Mount Allison University,Sackville,New Brunswick,CA,Niki,Kiepek,/0000-0003-2053-5080,"Dalhousie University,  Canada",,,,,  ,,
10.1590/2526-8910.ctoao23023037,2022-01-01,San,Patten,0000-0003-0291-2719,Sociology,Mount Allison University,Sackville,New Brunswick,CA,Christine,Ausman,/0000-0003-3324-3423,"Dalhousie University,  Canada",,,,,  ,,
10.1590/2526-8910.ctoao23023037,2022-01-01,San,Patten,0000-0003-0291-2719,Sociology,Mount Allison University,Sackville,New Brunswick,CA,Brenda,Beagan,/0000-0003-2533-2987,"Dalhousie University,  Canada",,,,,  ,,
10.1016/j.jmh.2022.100088,2022-01-01,San,Patten,0000-0003-0291-2719,Sociology,Mount Allison University,Sackville,New Brunswick,CA,Aniela M.,dela Cruz,/0000-0003-2117-3712,,,,,,  ,,
10.1016/j.jmh.2022.100088,2022-01-01,San,Patten,0000-0003-0291-2719,Sociology,Mount Allison University,Sackville,New Brunswick,CA,Sithokozile,Maposa,/0000-0001-7045-8883,,,,,,  ,,
10.1016/j.jmh.2022.100088,2022-01-01,San,Patten,0000-0003-0291-2719,Sociology,Mount Allison University,Sackville,New Brunswick,CA,Inusa,Abdulmalik,,,,,,,  ,,
10.1016/j.jmh.2022.100088,2022-01-01,San,Patten,0000-0003-0291-2719,Sociology,Mount Allison University,Sackville,New Brunswick,CA,Patience,Magagula,,,,,,,  ,,
10.1016/j.jmh.2022.100088,2022-01-01,San,Patten,0000-0003-0291-2719,Sociology,Mount Allison University,Sackville,New Brunswick,CA,Sipiwe,Mapfumo,,,,,,,  ,,
10.1016/j.jmh.2022.100088,2022-01-01,San,Patten,0000-0003-0291-2719,Sociology,Mount Allison University,Sackville,New Brunswick,CA,Tsion Demeke,Abate,,,,,,,  ,,
10.1016/j.jmh.2022.100088,2022-01-01,San,Patten,0000-0003-0291-2719,Sociology,Mount Allison University,Sackville,New Brunswick,CA,Andrea,Carter,,,,,,,  ,,
10.1016/j.jmh.2022.100088,2022-01-01,San,Patten,0000-0003-0291-2719,Sociology,Mount Allison University,Sackville,New Brunswick,CA,Peggy,Spies,,,,,,,  ,,
10.1016/j.jmh.2022.100088,2022-01-01,San,Patten,0000-0003-0291-2719,Sociology,Mount Allison University,Sackville,New Brunswick,CA,Jean,Harrowing,,,,,,,  ,,
10.1016/j.jmh.2022.100088,2022-01-01,San,Patten,0000-0003-0291-2719,Sociology,Mount Allison University,Sackville,New Brunswick,CA,Marc,Hall,,,,,,,  ,,
10.1016/j.jmh.2022.100088,2022-01-01,San,Patten,0000-0003-0291-2719,Sociology,Mount Allison University,Sackville,New Brunswick,CA,Arfan R.,Afzal,/0000-0002-4031-9265,,,,,,  ,,
10.1016/j.jmh.2022.100088,2022-01-01,San,Patten,0000-0003-0291-2719,Sociology,Mount Allison University,Sackville,New Brunswick,CA,Vera,Caine,,,,,,,  ,,
10.24095/hpcdp.40.2.02,2020-02-01,San,Patten,0000-0003-0291-2719,Sociology,Mount Allison University,Sackville,New Brunswick,CA,Aniela,dela Cruz,,"University of Calgary, Calgary, Alberta, Canada",,,,,  ,,
10.24095/hpcdp.40.2.02,2020-02-01,San,Patten,0000-0003-0291-2719,Sociology,Mount Allison University,Sackville,New Brunswick,CA,Inusa,Abdulmalik,,"University of Alberta, Edmonton, Alberta, Canada",,,,,  ,,
10.24095/hpcdp.40.2.02,2020-02-01,San,Patten,0000-0003-0291-2719,Sociology,Mount Allison University,Sackville,New Brunswick,CA,Jean,Harrowing,,"University of Lethbridge, Lethbridge, Alberta, Canada",,,,,  ,,
10.24095/hpcdp.40.2.02,2020-02-01,San,Patten,0000-0003-0291-2719,Sociology,Mount Allison University,Sackville,New Brunswick,CA,Marc,Hall,,"University of Calgary, Calgary, Alberta, Canada",,,,,  ,,
10.24095/hpcdp.40.2.02,2020-02-01,San,Patten,0000-0003-0291-2719,Sociology,Mount Allison University,Sackville,New Brunswick,CA,Arfan R.,Afzal,,"University of Calgary, Calgary, Alberta, Canada",,,,,  ,,
10.24095/hpcdp.40.2.02,2020-02-01,San,Patten,0000-0003-0291-2719,Sociology,Mount Allison University,Sackville,New Brunswick,CA,Tsion,Demeke Abate,,"HIV Edmonton, Edmonton, Alberta, Canada",,,,,  ,,
10.24095/hpcdp.40.2.02,2020-02-01,San,Patten,0000-0003-0291-2719,Sociology,Mount Allison University,Sackville,New Brunswick,CA,Andrea,Carter,,"HIV Community Link, Calgary, Alberta, Canada",,,,,  ,,
10.24095/hpcdp.40.2.02,2020-02-01,San,Patten,0000-0003-0291-2719,Sociology,Mount Allison University,Sackville,New Brunswick,CA,Peggy,Spies,,"HIV Edmonton, Edmonton, Alberta, Canada",,,,,  ,,
10.24095/hpcdp.40.2.02,2020-02-01,San,Patten,0000-0003-0291-2719,Sociology,Mount Allison University,Sackville,New Brunswick,CA,Sipiwe,Mapfumo,,"HIV Community Link, Calgary, Alberta, Canada",,,,,  ,,
10.24095/hpcdp.40.2.02,2020-02-01,San,Patten,0000-0003-0291-2719,Sociology,Mount Allison University,Sackville,New Brunswick,CA,Vera,Caine,,"University of Alberta, Edmonton, Alberta, Canada",,,,,  ,,
10.3138/cjhs.2019-0052,2020-04-01,San,Patten,0000-0003-0291-2719,Sociology,Mount Allison University,Sackville,New Brunswick,CA,Nicole,Doria,,"School of Health and Human Performance, Dalhousie University, Halifax, NS",,,,,  ,,
10.3138/cjhs.2019-0052,2020-04-01,San,Patten,0000-0003-0291-2719,Sociology,Mount Allison University,Sackville,New Brunswick,CA,Phillip,Joy,,"School of Health and Human Performance, Dalhousie University, Halifax, NS",,,,,  ,,
10.3138/cjhs.2019-0052,2020-04-01,San,Patten,0000-0003-0291-2719,Sociology,Mount Allison University,Sackville,New Brunswick,CA,Jad,Sinno,,"Department of Psychiatry, Dalhousie University, Halifax, NS",,,,,  ,,
10.3138/cjhs.2019-0052,2020-04-01,San,Patten,0000-0003-0291-2719,Sociology,Mount Allison University,Sackville,New Brunswick,CA,Rebecca,Spencer,,"School of Health and Human Performance, Dalhousie University, Halifax, NS",,,,,  ,,
10.3138/cjhs.2019-0052,2020-04-01,San,Patten,0000-0003-0291-2719,Sociology,Mount Allison University,Sackville,New Brunswick,CA,Marc-Andre,Leblanc,,"School of Health and Human Performance, Dalhousie University, Halifax, NS",,,,,  ,,
